,station,month,day,year,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM,date_string,date,aqi_PM10,aqi_PM2.5
16940,Wanshouxigong,12,25,2016,198.0,250.0,48.0,128.0,4100.0,4.0,1.5,1026.4,-4.9,0.0,1.5,12-25-2016,2016-12-25,148.0,248.0
15489,Wanliu,12,25,2016,185.0,227.0,56.0,122.0,5100.0,6.0,1.6,1024.8,-5.4,0.0,1.6,12-25-2016,2016-12-25,137.0,235.0
14114,Tiantan,12,25,2016,181.0,250.0,33.0,117.0,3800.0,2.0,1.5,1026.4,-4.9,0.0,1.5,12-25-2016,2016-12-25,148.0,231.0
5562,Dongsi,12,25,2016,203.0,272.0,49.0,125.0,3700.0,6.0,1.5,1026.4,-4.9,0.0,1.5,12-25-2016,2016-12-25,159.0,253.0
14118,Tiantan,12,26,2016,158.0,179.0,39.0,105.0,2700.0,54.0,4.2,1029.8,-5.5,0.0,3.9,12-26-2016,2016-12-26,113.0,208.0
5566,Dongsi,12,26,2016,165.0,191.0,55.0,104.0,3100.0,54.0,4.2,1029.8,-5.5,0.0,3.9,12-26-2016,2016-12-26,119.0,215.0
2848,Changping,12,26,2016,232.0,246.0,48.0,114.0,4900.0,49.0,4.0,1024.4,-6.4,0.0,4.9,12-26-2016,2016-12-26,146.0,282.0
8407,Gucheng,12,26,2016,167.0,187.0,43.0,108.0,3100.0,52.0,4.8,1026.1,-6.5,0.0,4.9,12-26-2016,2016-12-26,117.0,217.0
11299,Nongzhanguan,12,26,2016,167.0,167.0,49.0,95.0,3000.0,58.0,4.2,1029.8,-5.5,0.0,3.9,12-26-2016,2016-12-26,107.0,217.0
16944,Wanshouxigong,12,26,2016,164.0,166.0,49.0,98.0,2900.0,55.0,4.2,1029.8,-5.5,0.0,3.0,12-26-2016,2016-12-26,106.0,214.0
4246,Dingling,12,26,2016,222.0,222.0,26.0,97.0,4000.0,67.0,3.1,1024.4,-6.4,0.0,3.3,12-26-2016,2016-12-26,134.0,272.0
12682,Shunyi,12,26,2016,155.0,155.0,41.0,84.0,3200.0,75.0,3.3,1030.4,-5.7,0.0,4.4,12-26-2016,2016-12-26,101.0,205.0
9852,Huairou,12,26,2016,139.0,139.0,23.0,79.0,2400.0,71.0,3.0,1024.4,-5.8,0.0,4.6,12-26-2016,2016-12-26,93.0,194.0
6983,Guanyuan,12,26,2016,174.0,187.0,58.0,100.0,3300.0,59.0,4.2,1029.8,-5.5,0.0,3.9,12-26-2016,2016-12-26,117.0,224.0
15493,Wanliu,12,26,2016,167.0,167.0,51.0,113.0,3600.0,66.0,5.2,1028.2,-6.2,0.0,3.3,12-26-2016,2016-12-26,107.0,217.0
1412,Aotizhongxin,12,26,2016,175.0,175.0,53.0,111.0,3400.0,62.0,4.2,1029.8,-5.5,0.0,3.9,12-26-2016,2016-12-26,111.0,225.0
8411,Gucheng,12,27,2016,164.0,175.0,16.0,77.0,1700.0,44.0,2.9,1029.8,-6.6,0.0,4.0,12-27-2016,2016-12-27,111.0,214.0
9856,Huairou,12,27,2016,58.0,88.0,18.0,72.0,1400.0,63.0,1.5,1028.7,-13.1,0.0,2.5,12-27-2016,2016-12-27,67.0,152.0
2852,Changping,12,27,2016,119.0,144.0,25.0,82.0,2000.0,49.0,2.8,1028.5,-11.2,0.0,5.7,12-27-2016,2016-12-27,95.0,184.0
16948,Wanshouxigong,12,27,2016,150.0,185.0,26.0,82.0,1200.0,54.0,3.1,1033.7,-6.1,0.0,3.7,12-27-2016,2016-12-27,116.0,200.0
5570,Dongsi,12,27,2016,153.0,213.0,31.0,61.0,1500.0,53.0,3.1,1033.7,-6.1,0.0,3.7,12-27-2016,2016-12-27,130.0,203.0
6987,Guanyuan,12,27,2016,130.0,180.0,21.0,72.0,1400.0,53.0,3.1,1033.7,-6.1,0.0,3.7,12-27-2016,2016-12-27,113.0,189.0
14122,Tiantan,12,27,2016,148.0,200.0,20.0,77.0,1600.0,54.0,3.1,1033.7,-6.1,0.0,3.7,12-27-2016,2016-12-27,123.0,199.0
11303,Nongzhanguan,12,27,2016,148.0,182.0,27.0,70.0,1600.0,60.0,3.1,1033.7,-6.1,0.0,3.7,12-27-2016,2016-12-27,114.0,199.0
4250,Dingling,12,27,2016,113.0,113.0,21.0,53.0,2300.0,500.0,2.8,1028.5,-11.2,0.0,5.7,12-27-2016,2016-12-27,80.0,181.0
12686,Shunyi,12,27,2016,129.0,148.0,26.0,101.0,2400.0,66.0,2.6,1034.6,-7.0,0.0,2.3,12-27-2016,2016-12-27,97.0,189.0
1415,Aotizhongxin,12,27,2016,125.0,144.0,49.0,77.0,2500.0,64.0,3.1,1033.7,-6.1,0.0,3.7,12-27-2016,2016-12-27,95.0,187.0
15497,Wanliu,12,27,2016,136.0,146.0,119.0,86.0,1800.0,193.0,3.5,1032.1,-6.1,0.0,3.4,12-27-2016,2016-12-27,96.0,193.0
2856,Changping,12,28,2016,93.0,93.0,44.0,57.0,1500.0,49.0,1.2,1028.0,-12.0,0.0,6.1,12-28-2016,2016-12-28,70.0,170.0
1417,Aotizhongxin,12,28,2016,175.0,175.0,18.0,78.0,2200.0,65.0,1.9,1033.2,-5.2,0.0,5.0,12-28-2016,2016-12-28,111.0,225.0
8415,Gucheng,12,28,2016,182.0,189.0,23.0,78.0,3000.0,49.0,2.4,1026.7,-6.0,0.0,6.6,12-28-2016,2016-12-28,118.0,232.0
16952,Wanshouxigong,12,28,2016,193.0,193.0,16.0,78.0,1800.0,60.0,1.7,1033.2,-5.1,0.0,4.7,12-28-2016,2016-12-28,120.0,243.0
12690,Shunyi,12,28,2016,158.0,175.0,29.0,88.0,3900.0,67.0,2.2,1033.9,-6.6,0.0,4.4,12-28-2016,2016-12-28,111.0,208.0
9860,Huairou,12,28,2016,142.0,198.0,14.0,70.0,2200.0,64.0,1.0,1027.8,-8.7,0.0,2.8,12-28-2016,2016-12-28,122.0,196.0
11307,Nongzhanguan,12,28,2016,174.0,174.0,21.0,72.0,2200.0,58.0,1.5,1033.2,-5.1,0.0,4.0,12-28-2016,2016-12-28,110.0,224.0
15501,Wanliu,12,28,2016,177.0,177.0,24.0,77.0,3200.0,67.0,2.8,1031.6,-5.3,0.0,3.8,12-28-2016,2016-12-28,112.0,227.0
6991,Guanyuan,12,28,2016,183.0,185.0,22.0,72.0,4200.0,53.0,1.7,1033.2,-5.1,0.0,4.7,12-28-2016,2016-12-28,116.0,233.0
5574,Dongsi,12,28,2016,187.0,197.0,24.0,77.0,2800.0,64.0,1.7,1033.2,-5.1,0.0,4.7,12-28-2016,2016-12-28,122.0,237.0
14126,Tiantan,12,28,2016,178.0,215.0,20.0,81.0,2100.0,54.0,0.9,1033.2,-5.1,0.0,4.0,12-28-2016,2016-12-28,131.0,228.0
4254,Dingling,12,28,2016,92.0,92.0,26.0,50.0,1700.0,75.0,1.2,1028.0,-12.0,0.0,6.1,12-28-2016,2016-12-28,69.0,170.0
12694,Shunyi,12,29,2016,192.0,236.0,203.0,108.0,3500.0,56.0,2.7,1034.2,-10.8,0.0,3.0,12-29-2016,2016-12-29,141.0,242.0
15505,Wanliu,12,29,2016,202.0,262.0,19.0,96.0,2600.0,43.0,2.6,1031.8,-11.4,0.0,2.4,12-29-2016,2016-12-29,154.0,252.0
1419,Aotizhongxin,12,29,2016,254.0,265.0,20.0,106.0,2600.0,65.0,2.8,1033.5,-7.0,0.0,3.1,12-29-2016,2016-12-29,156.0,304.0
11311,Nongzhanguan,12,29,2016,420.0,514.0,24.0,118.0,4200.0,38.0,2.3,1033.5,-7.0,0.0,2.4,12-29-2016,2016-12-29,410.0,447.0
9864,Huairou,12,29,2016,68.0,133.0,13.0,91.0,2000.0,59.0,2.5,1028.1,-14.1,0.0,2.4,12-29-2016,2016-12-29,90.0,157.0
16956,Wanshouxigong,12,29,2016,383.0,472.0,23.0,119.0,3400.0,39.0,2.8,1033.5,-7.0,0.0,3.1,12-29-2016,2016-12-29,360.0,422.0
5578,Dongsi,12,29,2016,399.0,561.0,27.0,100.0,4600.0,38.0,2.8,1033.5,-7.0,0.0,3.1,12-29-2016,2016-12-29,457.0,433.0
14130,Tiantan,12,29,2016,376.0,506.0,6.0,60.0,1600.0,24.0,2.8,1033.5,-7.0,0.0,3.1,12-29-2016,2016-12-29,402.0,418.0
4258,Dingling,12,29,2016,80.0,95.0,17.0,71.0,1600.0,75.0,2.7,1028.2,-15.0,0.0,5.8,12-29-2016,2016-12-29,71.0,164.0
2860,Changping,12,29,2016,73.0,86.0,22.0,68.0,1800.0,44.0,2.4,1028.2,-15.5,0.0,5.8,12-29-2016,2016-12-29,66.0,160.0
6995,Guanyuan,12,29,2016,326.0,416.0,30.0,93.0,3000.0,46.0,2.8,1033.5,-7.0,0.0,3.1,12-29-2016,2016-12-29,289.0,376.0
8419,Gucheng,12,29,2016,120.0,170.0,22.0,94.0,2200.0,44.0,1.9,1029.7,-15.0,0.0,3.3,12-29-2016,2016-12-29,108.0,184.0
9868,Huairou,12,30,2016,214.0,258.0,21.0,116.0,3700.0,25.0,0.1,1023.3,-11.4,0.0,2.0,12-30-2016,2016-12-30,152.0,264.0
11315,Nongzhanguan,12,30,2016,429.0,477.0,28.0,134.0,5700.0,17.0,1.3,1028.5,-6.5,0.0,1.5,12-30-2016,2016-12-30,366.0,453.0
16960,Wanshouxigong,12,30,2016,410.0,451.0,26.0,153.0,4200.0,39.0,1.3,1028.5,-6.5,0.0,1.9,12-30-2016,2016-12-30,334.0,440.0
15509,Wanliu,12,30,2016,344.0,388.0,37.0,183.0,5200.0,13.0,1.7,1026.9,-8.4,0.0,1.9,12-30-2016,2016-12-30,248.0,394.0
14134,Tiantan,12,30,2016,353.0,434.0,22.0,156.0,4300.0,6.0,1.3,1028.5,-6.5,0.0,1.9,12-30-2016,2016-12-30,312.0,403.0
12698,Shunyi,12,30,2016,382.0,411.0,65.0,157.0,7100.0,22.0,0.3,1029.4,-8.8,0.0,1.8,12-30-2016,2016-12-30,281.0,422.0
8423,Gucheng,12,30,2016,395.0,469.0,25.0,173.0,4600.0,8.0,1.8,1024.8,-9.3,0.0,2.0,12-30-2016,2016-12-30,356.0,430.0
4262,Dingling,12,30,2016,161.0,185.0,48.0,115.0,3200.0,19.0,0.8,1023.3,-12.7,0.0,1.9,12-30-2016,2016-12-30,116.0,211.0
5582,Dongsi,12,30,2016,447.0,562.0,38.0,144.0,6100.0,38.0,0.9,1028.5,-6.5,0.0,1.9,12-30-2016,2016-12-30,458.0,465.0
2864,Changping,12,30,2016,157.0,199.0,58.0,118.0,3700.0,14.0,0.8,1023.3,-12.7,0.0,1.9,12-30-2016,2016-12-30,123.0,207.0
6999,Guanyuan,12,30,2016,442.0,538.0,39.0,163.0,4100.0,37.0,1.3,1028.5,-6.5,0.0,1.9,12-30-2016,2016-12-30,434.0,461.0
1422,Aotizhongxin,12,30,2016,408.0,421.0,38.0,152.0,4700.0,44.0,1.3,1028.5,-6.5,0.0,1.9,12-30-2016,2016-12-30,296.0,439.0
8427,Gucheng,12,31,2016,521.0,620.0,40.0,193.0,6600.0,14.0,3.5,1020.8,-5.6,0.0,2.5,12-31-2016,2016-12-31,501.0,501.0
5586,Dongsi,12,31,2016,513.0,634.0,39.0,199.0,8100.0,8.0,3.9,1024.6,-5.0,0.0,1.4,12-31-2016,2016-12-31,501.0,501.0
1426,Aotizhongxin,12,31,2016,472.0,504.0,28.0,218.0,6000.0,16.0,3.9,1024.6,-5.0,0.0,1.4,12-31-2016,2016-12-31,400.0,481.0
4266,Dingling,12,31,2016,293.0,310.0,48.0,162.0,4600.0,15.0,2.7,1019.3,-8.7,0.0,1.8,12-31-2016,2016-12-31,178.0,343.0
9872,Huairou,12,31,2016,208.0,259.0,25.0,117.0,3600.0,28.0,3.2,1019.2,-10.6,0.0,2.0,12-31-2016,2016-12-31,153.0,258.0
7003,Guanyuan,12,31,2016,497.0,570.0,51.0,208.0,5800.0,3.0,3.9,1024.6,-5.0,0.0,1.4,12-31-2016,2016-12-31,466.0,498.0
14138,Tiantan,12,31,2016,470.0,589.0,22.0,231.0,6600.0,5.0,3.9,1024.6,-5.0,0.0,1.4,12-31-2016,2016-12-31,485.0,480.0
16964,Wanshouxigong,12,31,2016,493.0,537.0,31.0,220.0,7000.0,9.0,3.9,1024.6,-5.0,0.0,1.4,12-31-2016,2016-12-31,433.0,495.0
11319,Nongzhanguan,12,31,2016,487.0,562.0,28.0,195.0,7300.0,15.0,3.9,1024.6,-5.0,0.0,1.4,12-31-2016,2016-12-31,458.0,491.0
2868,Changping,12,31,2016,300.0,341.0,53.0,164.0,5900.0,4.0,2.7,1019.3,-8.7,0.0,1.8,12-31-2016,2016-12-31,194.0,350.0
15513,Wanliu,12,31,2016,475.0,529.0,69.0,203.0,6600.0,9.0,3.8,1022.9,-5.6,0.0,2.0,12-31-2016,2016-12-31,425.0,483.0
12702,Shunyi,12,31,2016,540.0,625.0,44.0,174.0,8200.0,29.0,3.2,1025.3,-5.8,0.0,1.4,12-31-2016,2016-12-31,501.0,501.0
2872,Dingling,1,1,2017,536.0,553.0,34.0,190.0,6800.0,22.0,3.0,1017.4,-5.4,0.0,1.7,1-1-2017,2017-01-01,449.0,501.0
1430,Changping,1,1,2017,662.0,675.0,51.0,203.0,9500.0,7.0,3.0,1017.4,-5.4,0.0,1.7,1-1-2017,2017-01-01,501.0,501.0
7007,Gucheng,1,1,2017,608.0,700.0,15.0,208.0,7900.0,14.0,1.2,1019.1,-4.7,0.0,1.8,1-1-2017,2017-01-01,501.0,501.0
8431,Huairou,1,1,2017,558.0,750.0,9.0,160.0,7800.0,28.0,1.1,1017.4,-6.3,0.0,2.1,1-1-2017,2017-01-01,501.0,501.0
15517,Wanshouxigong,1,1,2017,552.0,581.0,7.0,193.0,6500.0,10.0,1.3,1022.8,-3.4,0.0,2.1,1-1-2017,2017-01-01,477.0,501.0
5590,Guanyuan,1,1,2017,575.0,642.0,14.0,197.0,8000.0,3.0,1.3,1022.8,-3.4,0.0,2.1,1-1-2017,2017-01-01,501.0,501.0
14141,Wanliu,1,1,2017,561.0,593.0,16.0,229.0,8600.0,10.0,2.2,1021.1,-4.3,0.0,1.9,1-1-2017,2017-01-01,489.0,501.0
12706,Tiantan,1,1,2017,527.0,660.0,8.0,194.0,7200.0,5.0,1.3,1022.8,-3.4,0.0,2.1,1-1-2017,2017-01-01,501.0,501.0
4270,Dongsi,1,1,2017,589.0,710.0,11.0,180.0,9100.0,8.0,1.3,1022.8,-3.4,0.0,2.1,1-1-2017,2017-01-01,501.0,501.0
9876,Nongzhanguan,1,1,2017,558.0,618.0,15.0,165.0,7500.0,15.0,1.3,1022.8,-3.4,0.0,2.1,1-1-2017,2017-01-01,501.0,501.0
3,Aotizhongxin,1,1,2017,568.0,578.0,14.0,217.0,7700.0,16.0,1.3,1022.8,-3.4,0.0,2.1,1-1-2017,2017-01-01,474.0,501.0
11323,Shunyi,1,1,2017,587.0,600.0,20.0,166.0,8400.0,29.0,0.5,1023.5,-5.1,0.0,2.0,1-1-2017,2017-01-01,496.0,501.0
7,Aotizhongxin,1,2,2017,453.0,520.0,19.0,157.0,7600.0,59.0,8.2,1023.5,-4.8,0.0,2.8,1-2-2017,2017-01-02,416.0,469.0
8435,Huairou,1,2,2017,449.0,610.0,16.0,174.0,6400.0,87.0,8.7,1018.4,-7.4,0.0,2.6,1-2-2017,2017-01-02,501.0,466.0
5594,Guanyuan,1,2,2017,500.0,556.0,21.0,171.0,7700.0,2.0,8.2,1023.5,-4.8,0.0,2.8,1-2-2017,2017-01-02,452.0,500.0
1434,Changping,1,2,2017,505.0,550.0,20.0,157.0,9900.0,59.0,9.3,1018.2,-7.7,0.0,3.1,1-2-2017,2017-01-02,446.0,501.0
15521,Wanshouxigong,1,2,2017,422.0,479.0,17.0,156.0,7100.0,51.0,8.2,1023.5,-4.8,0.0,2.8,1-2-2017,2017-01-02,369.0,448.0
12710,Tiantan,1,2,2017,369.0,479.0,18.0,171.0,7300.0,51.0,8.2,1023.5,-4.8,0.0,2.8,1-2-2017,2017-01-02,369.0,413.0
2876,Dingling,1,2,2017,311.0,311.0,22.0,123.0,5100.0,75.0,9.3,1018.2,-7.7,0.0,3.1,1-2-2017,2017-01-02,179.0,361.0
11327,Shunyi,1,2,2017,474.0,532.0,32.0,177.0,7900.0,76.0,8.2,1024.3,-6.1,0.0,2.6,1-2-2017,2017-01-02,428.0,483.0
9880,Nongzhanguan,1,2,2017,407.0,502.0,19.0,125.0,7700.0,51.0,8.2,1023.5,-4.8,0.0,2.8,1-2-2017,2017-01-02,397.0,438.0
4274,Dongsi,1,2,2017,477.0,587.0,19.0,148.0,9200.0,42.0,8.2,1023.5,-4.8,0.0,2.8,1-2-2017,2017-01-02,483.0,485.0
14144,Wanliu,1,2,2017,445.0,523.0,29.0,181.0,8500.0,53.0,7.7,1021.9,-5.3,0.0,3.1,1-2-2017,2017-01-02,419.0,463.0
7011,Gucheng,1,2,2017,528.0,618.0,25.0,170.0,9900.0,46.0,6.5,1019.6,-6.4,0.0,4.0,1-2-2017,2017-01-02,501.0,501.0
7015,Gucheng,1,3,2017,640.0,805.0,31.0,220.0,9800.0,45.0,7.4,1016.7,-6.0,0.0,2.0,1-3-2017,2017-01-03,501.0,501.0
14147,Wanliu,1,3,2017,496.0,560.0,47.0,210.0,9100.0,53.0,8.2,1018.7,-4.9,0.0,2.3,1-3-2017,2017-01-03,456.0,497.0
8439,Huairou,1,3,2017,319.0,395.0,14.0,148.0,6100.0,68.0,7.9,1015.2,-7.5,0.0,2.2,1-3-2017,2017-01-03,258.0,369.0
5598,Guanyuan,1,3,2017,286.0,295.0,32.0,173.0,5900.0,2.0,8.7,1020.2,-3.4,0.0,1.5,1-3-2017,2017-01-03,171.0,336.0
1438,Changping,1,3,2017,385.0,410.0,49.0,195.0,7000.0,59.0,9.8,1015.2,-7.4,0.0,2.4,1-3-2017,2017-01-03,280.0,424.0
9884,Nongzhanguan,1,3,2017,546.0,675.0,27.0,194.0,9300.0,51.0,8.7,1020.4,-3.4,0.0,1.5,1-3-2017,2017-01-03,501.0,501.0
11331,Shunyi,1,3,2017,535.0,563.0,41.0,258.0,8900.0,76.0,9.2,1020.8,-3.8,0.0,1.9,1-3-2017,2017-01-03,459.0,501.0
4278,Dongsi,1,3,2017,572.0,694.0,31.0,177.0,9500.0,42.0,8.7,1020.2,-3.4,0.0,1.5,1-3-2017,2017-01-03,501.0,501.0
12714,Tiantan,1,3,2017,496.0,673.0,23.0,217.0,8600.0,51.0,8.7,1020.4,-3.4,0.0,1.5,1-3-2017,2017-01-03,501.0,497.0
11,Aotizhongxin,1,3,2017,483.0,486.0,32.0,200.0,8700.0,59.0,8.7,1020.4,-3.4,0.0,1.5,1-3-2017,2017-01-03,377.0,489.0
15525,Wanshouxigong,1,3,2017,595.0,689.0,25.0,202.0,9300.0,51.0,8.7,1020.2,-3.4,0.0,1.5,1-3-2017,2017-01-03,501.0,501.0
2880,Dingling,1,3,2017,267.0,269.0,43.0,144.0,5200.0,75.0,9.8,1015.2,-7.4,0.0,2.4,1-3-2017,2017-01-03,158.0,317.0
5602,Guanyuan,1,4,2017,382.0,419.0,32.0,196.0,8100.0,23.0,5.8,1024.7,-2.2,0.0,2.4,1-4-2017,2017-01-04,293.0,422.0
8443,Huairou,1,4,2017,393.0,479.0,54.0,156.0,9800.0,40.0,6.3,1019.3,-4.0,0.0,2.4,1-4-2017,2017-01-04,369.0,429.0
11335,Shunyi,1,4,2017,477.0,534.0,98.0,188.0,9600.0,59.0,5.3,1025.3,-1.5,0.0,2.9,1-4-2017,2017-01-04,430.0,485.0
1442,Changping,1,4,2017,416.0,416.0,46.0,171.0,9700.0,35.0,6.3,1019.3,-3.6,0.0,2.0,1-4-2017,2017-01-04,289.0,444.0
2884,Dingling,1,4,2017,271.0,271.0,45.0,148.0,5800.0,63.0,6.3,1019.3,-3.6,0.0,2.0,1-4-2017,2017-01-04,159.0,321.0
9888,Nongzhanguan,1,4,2017,552.0,717.0,39.0,160.0,9700.0,22.0,5.8,1024.7,-2.2,0.0,2.4,1-4-2017,2017-01-04,501.0,501.0
7019,Gucheng,1,4,2017,628.0,724.0,38.0,271.0,10000.0,7.0,7.2,1020.6,-3.7,0.0,2.0,1-4-2017,2017-01-04,501.0,501.0
4282,Dongsi,1,4,2017,405.0,474.0,40.0,192.0,8200.0,23.0,5.4,1024.7,-2.2,0.0,2.4,1-4-2017,2017-01-04,362.0,437.0
15,Aotizhongxin,1,4,2017,488.0,561.0,43.0,208.0,9900.0,35.0,5.8,1024.7,-2.2,0.0,2.4,1-4-2017,2017-01-04,457.0,492.0
14150,Wanliu,1,4,2017,467.0,519.0,51.0,244.0,10000.0,26.0,7.3,1021.3,-3.1,0.0,1.6,1-4-2017,2017-01-04,415.0,478.0
15529,Wanshouxigong,1,4,2017,411.0,447.0,23.0,217.0,9100.0,21.0,5.2,1024.7,-2.2,0.0,2.4,1-4-2017,2017-01-04,329.0,441.0
12718,Tiantan,1,4,2017,534.0,744.0,26.0,221.0,10000.0,13.0,5.8,1024.7,-2.2,0.0,2.4,1-4-2017,2017-01-04,501.0,501.0
5606,Guanyuan,1,5,2017,326.0,393.0,25.0,133.0,7300.0,23.0,3.8,1028.7,-1.1,0.0,2.8,1-5-2017,2017-01-05,256.0,376.0
12722,Tiantan,1,5,2017,298.0,424.0,22.0,132.0,7800.0,13.0,3.8,1028.7,-1.1,0.0,2.8,1-5-2017,2017-01-05,300.0,348.0
9892,Nongzhanguan,1,5,2017,284.0,402.0,38.0,120.0,7800.0,22.0,3.5,1028.7,-1.1,0.0,2.8,1-5-2017,2017-01-05,268.0,334.0
1446,Changping,1,5,2017,345.0,419.0,30.0,142.0,9500.0,38.0,2.6,1023.7,-1.9,0.0,2.3,1-5-2017,2017-01-05,293.0,395.0
7023,Gucheng,1,5,2017,415.0,451.0,29.0,168.0,10000.0,8.0,2.7,1025.1,-1.2,0.0,2.3,1-5-2017,2017-01-05,334.0,444.0
19,Aotizhongxin,1,5,2017,336.0,401.0,21.0,135.0,8700.0,27.0,3.8,1028.7,-1.1,0.0,2.8,1-5-2017,2017-01-05,267.0,386.0
15533,Wanshouxigong,1,5,2017,292.0,379.0,23.0,131.0,7600.0,21.0,3.8,1028.7,-1.1,0.0,2.8,1-5-2017,2017-01-05,235.0,342.0
11339,Shunyi,1,5,2017,319.0,522.0,49.0,128.0,8700.0,43.0,3.5,1029.6,-1.0,0.0,1.9,1-5-2017,2017-01-05,418.0,369.0
4286,Dongsi,1,5,2017,325.0,476.0,30.0,126.0,3500.0,20.0,3.8,1028.7,-1.1,0.0,2.8,1-5-2017,2017-01-05,365.0,375.0
2888,Dingling,1,5,2017,413.0,423.0,28.0,134.0,10000.0,63.0,2.6,1023.7,-1.9,0.0,2.3,1-5-2017,2017-01-05,299.0,442.0
8447,Huairou,1,5,2017,336.0,510.0,11.0,138.0,8900.0,73.0,3.1,1023.6,-2.1,0.0,2.3,1-5-2017,2017-01-05,406.0,386.0
14153,Wanliu,1,5,2017,328.0,366.0,24.0,142.0,8500.0,26.0,2.5,1027.3,-1.2,0.1,1.7,1-5-2017,2017-01-05,217.0,378.0
4290,Dongsi,1,6,2017,247.0,267.0,300.0,138.0,9500.0,500.0,4.9,1025.9,-2.4,0.0,2.0,1-6-2017,2017-01-06,157.0,297.0
14156,Wanliu,1,6,2017,226.0,226.0,45.0,151.0,6600.0,12.0,5.1,1024.2,-2.1,0.0,1.3,1-6-2017,2017-01-06,136.0,276.0
9896,Nongzhanguan,1,6,2017,300.0,300.0,48.0,140.0,8200.0,14.0,4.9,1025.9,-2.4,0.0,2.0,1-6-2017,2017-01-06,173.0,350.0
12726,Tiantan,1,6,2017,224.0,264.0,38.0,163.0,6100.0,8.0,4.9,1025.9,-2.4,0.0,2.0,1-6-2017,2017-01-06,155.0,274.0
15537,Wanshouxigong,1,6,2017,234.0,234.0,44.0,161.0,7100.0,6.0,4.9,1025.9,-2.4,0.0,2.0,1-6-2017,2017-01-06,140.0,284.0
1450,Changping,1,6,2017,258.0,278.0,38.0,122.0,7400.0,38.0,4.5,1020.6,-3.2,0.0,1.6,1-6-2017,2017-01-06,162.0,308.0
2892,Dingling,1,6,2017,227.0,227.0,27.0,97.0,4200.0,35.0,4.5,1020.6,-3.2,0.0,1.6,1-6-2017,2017-01-06,137.0,277.0
11343,Shunyi,1,6,2017,331.0,331.0,62.0,139.0,8600.0,36.0,4.6,1025.7,-3.4,0.0,1.5,1-6-2017,2017-01-06,189.0,381.0
8451,Huairou,1,6,2017,231.0,258.0,22.0,108.0,4600.0,50.0,4.1,1020.5,-4.9,0.0,1.8,1-6-2017,2017-01-06,152.0,281.0
23,Aotizhongxin,1,6,2017,239.0,239.0,33.0,157.0,5700.0,25.0,4.9,1025.9,-2.4,0.0,2.0,1-6-2017,2017-01-06,143.0,289.0
5610,Guanyuan,1,6,2017,244.0,244.0,36.0,151.0,5200.0,5.0,4.9,1025.9,-2.4,0.0,2.0,1-6-2017,2017-01-06,145.0,294.0
7027,Gucheng,1,6,2017,228.0,228.0,30.0,136.0,5300.0,21.0,5.0,1022.2,-3.2,0.0,1.5,1-6-2017,2017-01-06,137.0,278.0
1454,Changping,1,7,2017,297.0,297.0,44.0,124.0,7500.0,30.0,4.8,1016.0,-1.3,0.0,2.8,1-7-2017,2017-01-07,172.0,347.0
9900,Nongzhanguan,1,7,2017,297.0,298.0,39.0,137.0,6700.0,14.0,2.6,1021.2,0.9,0.1,2.0,1-7-2017,2017-01-07,172.0,347.0
8455,Huairou,1,7,2017,184.0,184.0,9.0,63.0,3500.0,11.0,1.0,1016.1,0.0,0.2,1.5,1-7-2017,2017-01-07,115.0,234.0
14159,Wanliu,1,7,2017,235.0,235.0,37.0,128.0,5700.0,17.0,3.9,1019.5,0.2,0.0,1.8,1-7-2017,2017-01-07,141.0,285.0
4294,Dongsi,1,7,2017,260.0,272.0,33.0,158.0,5500.0,178.0,2.6,1021.2,0.9,0.1,2.0,1-7-2017,2017-01-07,159.0,310.0
11347,Shunyi,1,7,2017,247.0,247.0,31.0,104.0,5400.0,36.0,1.8,1022.0,0.8,0.0,1.8,1-7-2017,2017-01-07,147.0,297.0
2896,Dingling,1,7,2017,274.0,274.0,35.0,115.0,5700.0,55.0,4.8,1016.0,-1.3,0.0,2.8,1-7-2017,2017-01-07,160.0,324.0
5614,Guanyuan,1,7,2017,229.0,229.0,31.0,139.0,4500.0,24.0,2.6,1021.2,0.9,0.1,2.0,1-7-2017,2017-01-07,138.0,279.0
15541,Wanshouxigong,1,7,2017,240.0,240.0,29.0,150.0,5500.0,26.0,2.6,1021.2,0.9,0.1,2.0,1-7-2017,2017-01-07,143.0,290.0
7031,Gucheng,1,7,2017,256.0,256.0,37.0,130.0,5500.0,9.0,3.9,1017.4,-1.3,0.0,2.8,1-7-2017,2017-01-07,151.0,306.0
12730,Tiantan,1,7,2017,242.0,268.0,20.0,145.0,5900.0,20.0,2.6,1021.2,0.9,0.1,2.0,1-7-2017,2017-01-07,157.0,292.0
27,Aotizhongxin,1,7,2017,241.0,241.0,45.0,123.0,5300.0,25.0,2.6,1021.2,0.9,0.1,2.0,1-7-2017,2017-01-07,144.0,291.0
4298,Dongsi,1,8,2017,210.0,210.0,25.0,85.0,5900.0,68.0,7.4,1020.7,-4.6,0.0,4.3,1-8-2017,2017-01-08,128.0,260.0
14162,Wanliu,1,8,2017,152.0,152.0,17.0,90.0,5600.0,68.0,8.0,1019.3,-2.4,0.0,2.7,1-8-2017,2017-01-08,99.0,202.0
1458,Changping,1,8,2017,27.0,59.0,16.0,43.0,900.0,55.0,6.2,1016.4,-9.8,0.0,5.5,1-8-2017,2017-01-08,53.0,82.0
